radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,adm1_name,adm1_name1,adm1_name2,adm1_name3,adm1_pcode,adm0_name,adm0_name1,adm0_name2,adm0_name3,adm0_pcode,valid_on,valid_to,area_sqkm,cod_versio,lang,lang1,lang2,lang3,adm1_ref_n,center_lat,center_lon
UMTS,620,2,2,235953315,0,-0.2831,5.7022,1000,1,1,1735800313,1735800313,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196672666,0,-0.3062,5.6224,1000,1,1,1735800409,1735800409,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10010,77575,0,-0.3486,5.5478,1000,1,1,1735801703,1735801703,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,2566920,0,-0.3365,5.6774,1000,1,1,1735801820,1735801820,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10814,153654825,0,-0.1972,5.5745,1000,1,1,1735801996,1735801996,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196624344,0,-0.3303,5.5503,1000,1,1,1735802501,1735802501,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,2566919,0,-0.3284,5.6858,1000,1,1,1735803263,1735803263,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,1,196621834,0,-0.2423,5.5289,1000,1,1,1735803592,1735803592,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10010,70153,0,-0.3312,5.5487,1000,1,1,1735804730,1735804730,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,2616584,0,-0.3709,5.6605,1000,1,1,1735806833,1735806833,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,226050,0,-0.3434,5.6444,1000,1,1,1735808938,1735808938,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235958086,0,-0.1698,5.6261,1000,1,1,1735809713,1735809713,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196642666,0,-0.3106,5.6295,1000,1,1,1735810737,1735810737,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,2616578,0,-0.3535,5.6535,1000,1,1,1735812985,1735812985,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,2616579,0,-0.3713,5.6605,1000,1,1,1735813697,1735813697,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10010,42498,0,-0.3309,5.5188,1000,1,1,1735817069,1735817069,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,99337,0,-0.2602,5.6899,1000,1,1,1735821768,1735821768,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,226056,0,-0.3418,5.643,1000,1,1,1735821997,1735821997,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196662207,0,-0.3406,5.5471,1000,1,1,1735823317,1735823317,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196662823,0,-0.33,5.5192,1000,1,1,1735824261,1735824261,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10510,93959,0,-0.013,5.6781,1000,1,1,1735824648,1735824648,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10020,90632,0,-0.2627,5.5296,1000,1,1,1735824986,1735824986,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10120,30983,0,-0.2599,5.625,1000,1,1,1735825069,1735825069,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10030,94728,0,-0.2508,5.5878,1000,1,1,1735825208,1735825208,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196636552,0,-0.3447,5.5471,1000,1,1,1735825526,1735825526,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196642851,0,-0.3143,5.5542,1000,1,1,1735825543,1735825543,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10510,93953,0,-0.0147,5.6736,1000,1,1,1735825601,1735825601,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10510,100355,0,-0.0135,5.6297,1000,1,1,1735825641,1735825641,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,99336,0,-0.2524,5.6885,1000,1,1,1735825692,1735825692,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10520,62472,0,-0.0615,5.7268,1000,1,1,1735825769,1735825769,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235942998,0,-0.262,5.5995,1000,1,1,1735832838,1735832838,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,15,235974152,0,-0.0217,5.6922,1000,1,1,1735881170,1735881170,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10240,74499,0,-0.0881,5.6281,1000,1,1,1735881953,1735881953,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,15,235948180,0,-0.0116,5.736,1000,1,1,1735882144,1735882144,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,1,196634487,0,-0.245,5.5273,1000,1,1,1735885385,1735885385,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,2602499,0,-0.3208,5.6289,1000,1,1,1735885783,1735885783,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235977641,0,-0.2294,5.6128,1000,1,1,1735885827,1735885827,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235968113,0,-0.3248,5.6342,1000,1,1,1735885844,1735885844,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235943182,0,-0.3514,5.655,1000,1,1,1735885926,1735885926,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10813,153893230,0,-0.1588,5.573,1000,1,1,1735886423,1735886423,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196661401,0,-0.3083,5.5546,1000,1,1,1735886721,1735886721,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,2566914,0,-0.3387,5.6761,1000,1,1,1735886897,1735886897,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,48648,0,-0.2828,5.7038,1000,1,1,1735894583,1735894583,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235985933,0,-0.3489,5.6848,1000,1,1,1735897932,1735897932,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196626551,0,-0.338,5.5567,1000,1,1,1735901126,1735901126,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10030,2590473,0,-0.2155,5.5386,1000,1,1,1735902343,1735902343,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235993635,0,-0.3437,5.6701,1000,1,1,1735905140,1735905140,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196652003,0,-0.3122,5.6264,1000,1,1,1735906161,1735906161,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,99335,0,-0.2525,5.6907,1000,1,1,1735908803,1735908803,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235993638,0,-0.345,5.6719,1000,1,1,1735910272,1735910272,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,68617,0,-0.1204,5.6316,1000,1,1,1735911773,1735911773,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,118793,0,-0.1045,5.5841,1000,1,1,1735911882,1735911882,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,15,235963498,0,-0.0042,5.6438,1000,1,1,1735911919,1735911919,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10020,90627,0,-0.2631,5.529,1000,1,1,1735911949,1735911949,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10240,47369,0,-0.0623,5.636,1000,1,1,1735912039,1735912039,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,99329,0,-0.2501,5.6924,1000,1,1,1735912049,1735912049,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10040,121090,0,-0.3098,5.5537,1000,1,1,1735918998,1735918998,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10040,45320,0,-0.3227,5.5541,1000,1,1,1735919237,1735919237,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196636280,0,-0.3162,5.5536,1000,1,1,1735919241,1735919241,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196636202,0,-0.3392,5.5471,1000,1,1,1735973416,1735973416,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,63747,0,-0.3148,5.6999,1000,1,1,1735973573,1735973573,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196621922,0,-0.3123,5.6248,1000,1,1,1735974301,1735974301,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196623869,0,-0.2771,5.5907,1000,1,1,1735978724,1735978724,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235994156,0,-0.3586,5.6716,1000,1,1,1735979111,1735979111,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235984414,0,-0.1558,5.5701,1000,1,1,1735995759,1735995759,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196632823,0,-0.3304,5.5184,1000,1,1,1735996443,1735996443,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,113154,0,-0.3181,5.7154,1000,1,1,1735996522,1735996522,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196672851,0,-0.3121,5.5547,1000,1,1,1735997390,1735997390,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10030,94723,0,-0.2533,5.5909,1000,1,1,1735998291,1735998291,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235942579,0,-0.2413,5.6326,1000,1,1,1736009843,1736009843,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10613,154264124,0,-0.077,5.6407,1000,1,1,1736037679,1736037679,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10613,153744168,0,-0.0714,5.6336,1000,1,1,1736064860,1736064860,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235982970,0,-0.3187,5.7504,1000,1,1,1736064949,1736064949,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196641922,0,-0.3177,5.628,1000,1,1,1736066104,1736066104,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196662446,0,-0.3394,5.5473,1000,1,1,1736071197,1736071197,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10040,2586121,0,-0.3408,5.6355,1000,1,1,1736072234,1736072234,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,15,235973511,0,-0.0199,5.6269,1000,1,1,1736072505,1736072505,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10420,2565129,0,-0.337,5.6658,1000,1,1,1736072518,1736072518,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10310,2570759,0,-0.1759,5.6755,1000,1,1,1736076184,1736076184,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10050,4097539,0,-0.4004,5.5373,1000,1,1,1736079632,1736079632,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,1,196637949,0,-0.244,5.5273,1000,1,1,1736080052,1736080052,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10010,94473,0,-0.3098,5.554,1000,1,1,1736080129,1736080129,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,77314,0,-0.1127,5.5796,1000,1,1,1736080298,1736080298,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235993510,0,-0.2164,5.615,1000,1,1,1736086904,1736086904,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10614,153989939,0,-0.1594,5.6269,1000,1,1,1736087425,1736087425,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,10814,153654816,0,-0.1978,5.5741,1000,1,1,1736144841,1736144841,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,15,235974298,0,-0.0424,5.6575,1000,1,1,1736148284,1736148284,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235963182,0,-0.3696,5.6672,1000,1,1,1736152167,1736152167,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10030,108039,0,-0.2621,5.5757,1000,1,1,1736152229,1736152229,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,15,235973758,0,-0.0444,5.6704,1000,1,1,1736158084,1736158084,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11412,154668604,0,-0.211,5.5461,1000,1,1,1736163882,1736163882,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10510,6920,0,-0.0021,5.6441,1000,1,1,1736171226,1736171226,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
GSM,620,2,55,14138,-1,-0.3023,5.731,4109,2,1,1736247870,1740811385,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,1,196641939,0,-0.2778,5.5572,1000,1,1,1736316478,1736316478,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11412,154668685,0,-0.2104,5.5487,1000,1,1,1736318314,1736318314,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235964214,0,-0.3137,5.6322,1000,1,1,1736319878,1736319878,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,1,11412,154668595,0,-0.2105,5.5501,1000,1,1,1736320733,1736320733,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
GSM,620,2,66,14194,-1,-0.2658,5.7358,1000,1,1,1736334892,1736334892,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
GSM,620,2,66,34194,-1,-0.2658,5.7358,1000,1,1,1736339124,1736339124,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235954318,0,-0.1743,5.6274,1000,1,1,1736333494,1736333494,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196622851,0,-0.3138,5.5459,1000,1,1,1736338395,1736338395,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,9,196636269,0,-0.3298,5.5192,1000,1,1,1736340661,1736340661,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,1,196632575,0,-0.2625,5.5279,1000,1,1,1736342084,1736342084,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,15,235984420,0,-0.0709,5.7205,1000,1,1,1736343982,1736343982,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235958512,0,-0.3301,5.6826,1000,1,1,1736344075,1736344075,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
GSM,620,2,55,24895,-1,-0.3094,5.7617,2814,4,1,1736351040,1740982089,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,116482,0,-0.0947,5.6089,1000,1,1,1736399580,1736399580,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10230,95240,0,-0.093,5.591,1000,1,1,1736400548,1736400548,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235953182,0,-0.3731,5.6584,1000,1,1,1736416534,1736416534,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10520,62466,0,-0.0628,5.727,1000,1,1,1736429564,1736429564,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
LTE,620,2,10030,94729,0,-0.2526,5.591,1000,1,1,1736430379,1736430379,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,2,235994214,0,-0.3132,5.6328,1000,1,1,1736432222,1736432222,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,16,235957905,0,-0.1891,5.6193,1000,1,1,1736437701,1736437701,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
UMTS,620,2,5,235973833,0,-0.0702,5.6317,1000,1,1,1736437907,1736437907,0,Greater Accra,,,,GH07,Ghana,,,,GH,2021/03/08 00:00:00,,3699.3252311,V_01,en,,,,Greater Accra,5.78988648,0.2473235
